ATM_ID,SHORTNAM,CARDHOLD,FRAUD_TY,FRAUD,ISSUER_I,MAKE,MODEL,FACILITI,ATM_POSI,INSTITUT,POST_COD_Town,POST_COD_Region,Day of Week,Time of Day,Time of Day Band
"ATM_S37866","BOS","Card_S37872","CONSECUTIVE BALANCES",1,"A28","NCR",5085.000000,"FF","Wall","NBS","Motherwell","Scotland","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S37873","COOP","Card_S37874","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"102","NCR",5070.000000,"FF","Lobby","NBS","Northampton","East Midlands","6. Friday","23","1. Late at Night (11pm - 3am)"
"ATM_S37875","HAFX","Card_S37876","NOT FRAUDULENT",0,"714","NCR",5085.000000,"FF","Wall","NBS","Falkirk","Scotland","4. Wednesday","10","2. Morning (4am to midday)"
"ATM_S37877","BARC","Card_S37878","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"954","NCR",5081.000000,"FF","Wall","NBS","Harrow","South East","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S37879","HFC","Card_S37880","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"1JX","NCR",5085.000000,"FF","Wall","NBS","Twickenham","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S37881","BOS","Card_S37882","NOT FRAUDULENT",0,"728","NCR",5685.000000,"FF","Wall","NBS","Kirkcaldy","Scotland","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S37881","RBS","Card_S37883","NOT FRAUDULENT",0,"A48","NCR",5685.000000,"FF","Wall","NBS","Kirkcaldy","Scotland","5. Thursday","9","2. Morning (4am to midday)"
"ATM_S37881","BOS","Card_S37884","NOT FRAUDULENT",0,"828","NCR",5685.000000,"FF","Wall","NBS","Kirkcaldy","Scotland","3. Tuesday","20","4. Evening (6pm to 10pm)"
"ATM_S37885","YBK","Card_S37886","NOT FRAUDULENT",0,"430","NCR",5085.000000,"FF","Wall","NBS","Lancaster","North","3. Tuesday","11","2. Morning (4am to midday)"
"ATM_S37887","COOP","Card_S37888","NOT FRAUDULENT",0,"102","NCR",5085.000000,"FF","Wall","NBS","London EC","South East","2. Monday","12","2. Morning (4am to midday)"
"ATM_S37891","ANPC","Card_S37892","CONSECUTIVE BALANCES",1,"206","NCR",5085.000000,"FF","Wall","NBS","Croydon","South East","6. Friday","5","2. Morning (4am to midday)"
"ATM_S37891","WOOL","Card_S37893","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"112","NCR",5085.000000,"FF","Wall","NBS","Croydon","South East","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S37894","HAFX","Card_S37895","INTERCEPT",1,"814","NCR",5085.000000,"FF","Wall","NBS","Peterborough","East Anglia","7. Saturday","14","3. Afternoon (1pm to 5pm)"
"ATM_S37896","YBK","Card_S37897","INCORRECT PIN",1,"430","NCR",5885.000000,"FF","Wall","NBS","Leicester","East Midlands","1. Sunday","14","3. Afternoon (1pm to 5pm)"
"ATM_S37898","HSBC","Card_S37899","NOT FRAUDULENT",0,"D56","NCR",5884.000000,"FF","Supermarket","NBS","Ipswich","East Anglia","2. Monday","14","3. Afternoon (1pm to 5pm)"
"ATM_S37898","LLDS","Card_S37900","NOT FRAUDULENT",0,"F58","NCR",5884.000000,"FF","Supermarket","NBS","Ipswich","East Anglia","5. Thursday","22","4. Evening (6pm to 10pm)"
"ATM_S37898","BARC","Card_S37901","NOT FRAUDULENT",0,"554","NCR",5884.000000,"FF","Supermarket","NBS","Ipswich","East Anglia","2. Monday","5","2. Morning (4am to midday)"
"ATM_S37902","RBS","Card_S37903","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"548","NCR",5081.000000,"FF","Wall","NBS","Norwich","East Anglia","1. Sunday","1","1. Late at Night (11pm - 3am)"
"ATM_S37904","NWST","Card_S37905","INTERCEPT",1,"216","NCR",5085.000000,"FF","Wall","NBS","Northampton","East Midlands","4. Wednesday","12","2. Morning (4am to midday)"
"ATM_S37906","LLDS","Card_S37907","INCORRECT PIN",1,"758","NCR",5085.000000,"FF","Wall","NBS","Northampton","East Midlands","1. Sunday","17","3. Afternoon (1pm to 5pm)"
"ATM_S37908","HSBC","Card_S37909","INTERCEPT",1,"556","NCR",5884.000000,"FF","Petrol Station","NBS","Sunderland","North","4. Wednesday","17","3. Afternoon (1pm to 5pm)"
"ATM_S37908","ALEI","Card_S37910","NOT FRAUDULENT",0,"104","NCR",5884.000000,"FF","Petrol Station","NBS","Sunderland","North","1. Sunday","16","3. Afternoon (1pm to 5pm)"
"ATM_S37911","ANPC","Card_S37912","INCORRECT PIN",1,"106","NCR",5085.000000,"FF","Wall","NBS","Peterborough","East Anglia","5. Thursday","20","4. Evening (6pm to 10pm)"
"ATM_S37913","HSBC","Card_S37914","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"456","NCR",5884.000000,"","Petrol Station","NBS","Peterborough","East Anglia","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S37913","COOP","Card_S37915","NOT FRAUDULENT",0,"102","NCR",5884.000000,"","Petrol Station","NBS","Peterborough","East Anglia","7. Saturday","9","2. Morning (4am to midday)"
"ATM_S37913","LLDS","Card_S37916","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"760","NCR",5884.000000,"","Petrol Station","NBS","Peterborough","East Anglia","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S37917","EPSS","Card_S37918","NOT FRAUDULENT",0,"138","NCR",5085.000000,"FF","Wall","NBS","Peterborough","East Anglia","5. Thursday","21","4. Evening (6pm to 10pm)"
"ATM_S37919","LLDS","Card_S37920","NOT FRAUDULENT",0,"860","NCR",5081.000000,"FF","Wall","NBS","Tonbridge","South East","4. Wednesday","9","2. Morning (4am to midday)"
"ATM_S37927","LLDS","Card_S37928","NOT FRAUDULENT",0,"960","NCR",5085.000000,"FF","Wall","NBS","Leicester","East Midlands","1. Sunday","12","2. Morning (4am to midday)"
"ATM_S37929","NWST","Card_S37930","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"816","NCR",5884.000000,"FF","Petrol Station","NBS","Twickenham","South East","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S37929","BARC","Card_S37931","NOT FRAUDULENT",0,"754","NCR",5884.000000,"FF","Petrol Station","NBS","Twickenham","South East","2. Monday","11","2. Morning (4am to midday)"
"ATM_S37932","ALEI","Card_S37933","NOT FRAUDULENT",0,"104","NCR",5085.000000,"FF","Wall","NBS","Reading","South East","2. Monday","16","3. Afternoon (1pm to 5pm)"
"ATM_S37934","HSBC","Card_S37935","NOT FRAUDULENT",0,"J56","NCR",5085.000000,"FF","Wall","NBS","Bournemouth","South West","6. Friday","10","2. Morning (4am to midday)"
"ATM_S37934","LLDS","Card_S37936","NOT FRAUDULENT",0,"460","NCR",5085.000000,"FF","Wall","NBS","Bournemouth","South West","6. Friday","20","4. Evening (6pm to 10pm)"
"ATM_S37937","RBS","Card_S37938","NOT FRAUDULENT",0,"448","NCR",5884.000000,"FF","Petrol Station","NBS","Reading","South East","2. Monday","8","2. Morning (4am to midday)"
"ATM_S37944","NWST","Card_S37945","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"816","NCR",5685.000000,"FF","Wall","NBS","London N","South East","2. Monday","0","1. Late at Night (11pm - 3am)"
"ATM_S37944","ALEI","Card_S37946","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"104","NCR",5685.000000,"FF","Wall","NBS","London N","South East","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S37947","HAFX","Card_S37948","NOT FRAUDULENT",0,"814","NCR",5085.000000,"FF","Wall","NBS","London N","South East","1. Sunday","14","3. Afternoon (1pm to 5pm)"
"ATM_S37947","EPSS","Card_S37949","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"138","NCR",5085.000000,"FF","Wall","NBS","London N","South East","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S37955","ANPC","Card_S37956","NOT FRAUDULENT",0,"106","NCR",5884.000000,"FULL","Petrol Station","NBS","Wolverhampton","West Midlands","1. Sunday","11","2. Morning (4am to midday)"
"ATM_S37955","COOP","Card_S37957","INTERCEPT",1,"102","NCR",5884.000000,"FULL","Petrol Station","NBS","Wolverhampton","West Midlands","1. Sunday","11","2. Morning (4am to midday)"
"ATM_S37958","LLDS","Card_S37959","INCORRECT PIN",1,"C58","NCR",5085.000000,"FF","Wall","NBS","Tonbridge","South East","4. Wednesday","17","3. Afternoon (1pm to 5pm)"
"ATM_S37960","HAFX","Card_S37961","NOT FRAUDULENT",0,"814","NCR",5884.000000,"FF","Supermarket","NBS","Cantebury","South East","4. Wednesday","14","3. Afternoon (1pm to 5pm)"
"ATM_S37962","HAFX","Card_S37963","INCORRECT PIN",1,"714","NCR",5085.000000,"FF","Wall","NBS","Cantebury","South East","5. Thursday","18","4. Evening (6pm to 10pm)"
"ATM_S37964","CHBS","Card_S37965","INTERCEPT",1,"1HX","NCR",5081.000000,"FF","Wall","NBS","Tonbridge","South East","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S37966","HAFX","Card_S37967","NOT FRAUDULENT",0,"114","NCR",5085.000000,"FF","Wall","NBS","Medway","South East","6. Friday","10","2. Morning (4am to midday)"
"ATM_S37968","COOP","Card_S37969","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"102","NCR",5085.000000,"FF","Wall","NBS","Southend-On-Sea","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S37970","SAIN","Card_S37971","INTERCEPT",1,"126","NCR",5081.000000,"FF","Wall","NBS","Bristol","South West","3. Tuesday","11","2. Morning (4am to midday)"
"ATM_S37972","LLDS","Card_S37973","NOT FRAUDULENT",0,"F60","NCR",5884.000000,"Full","Supermarket","NBS","London E","South East","7. Saturday","21","4. Evening (6pm to 10pm)"
"ATM_S37974","LLDS","Card_S37975","INCORRECT PIN",1,"660","NCR",5685.000000,"FF","Wall","NBS","Derby","East Midlands","7. Saturday","10","2. Morning (4am to midday)"
"ATM_S37976","LLDS","Card_S37977","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"F60","NCR",5685.000000,"FF","Wall","NBS","Peterborough","East Anglia","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S37978","NWST","Card_S37979","NOT FRAUDULENT",0,"216","NCR",5884.000000,"FF","Petrol Station","NBS","Peterborough","East Anglia","1. Sunday","10","2. Morning (4am to midday)"
"ATM_S37978","HSBC","Card_S37980","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"E56","NCR",5884.000000,"FF","Petrol Station","NBS","Peterborough","East Anglia","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S37981","NWST","Card_S37982","NOT FRAUDULENT",0,"216","NCR",5884.000000,"FF","Petrol Station","NBS","Peterborough","East Anglia","5. Thursday","10","2. Morning (4am to midday)"
"ATM_S37981","HAFX","Card_S37983","INTERCEPT",1,"A14","NCR",5884.000000,"FF","Petrol Station","NBS","Peterborough","East Anglia","6. Friday","13","3. Afternoon (1pm to 5pm)"
"ATM_S37981","ANPC","Card_S37984","INCORRECT PIN",1,"206","NCR",5884.000000,"FF","Petrol Station","NBS","Peterborough","East Anglia","6. Friday","1","1. Late at Night (11pm - 3am)"
"ATM_S37985","LLDS","Card_S37986","NOT FRAUDULENT",0,"358","NCR",5081.000000,"FF","Wall","NBS","Peterborough","East Anglia","4. Wednesday","7","2. Morning (4am to midday)"
"ATM_S37987","ANPC","Card_S37988","NOT FRAUDULENT",0,"706","NCR",5884.000000,"FF","Convenience Store","NBS","Portsmouth","South East","2. Monday","9","2. Morning (4am to midday)"
"ATM_S37987","NWST","Card_S37989","INCORRECT PIN",1,"816","NCR",5884.000000,"FF","Convenience Store","NBS","Portsmouth","South East","5. Thursday","19","4. Evening (6pm to 10pm)"
"ATM_S37990","NWST","Card_S37991","INCORRECT PIN",1,"216","NCR",5081.000000,"FF","Wall","NBS","Tonbridge","South East","6. Friday","19","4. Evening (6pm to 10pm)"
"ATM_S37992","BARC","Card_S37993","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"354","NCR",5085.000000,"FF","Wall","NBS","Northampton","East Midlands","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S37997","YBK","Card_S37998","INCORRECT PIN",1,"330","NCR",5884.000000,"FF","Supermarket","NBS","Leeds","Yorkshire and Humberside","5. Thursday","20","4. Evening (6pm to 10pm)"
"ATM_S37997","HAFX","Card_S37999","NOT FRAUDULENT",0,"614","NCR",5884.000000,"FF","Supermarket","NBS","Leeds","Yorkshire and Humberside","1. Sunday","13","3. Afternoon (1pm to 5pm)"
"ATM_S37997","ALEI","Card_S38000","NOT FRAUDULENT",0,"104","NCR",5884.000000,"FF","Supermarket","NBS","Leeds","Yorkshire and Humberside","6. Friday","9","2. Morning (4am to midday)"
"ATM_S37997","HAFX","Card_S38001","NOT FRAUDULENT",0,"214","NCR",5884.000000,"FF","Supermarket","NBS","Leeds","Yorkshire and Humberside","4. Wednesday","20","4. Evening (6pm to 10pm)"
"ATM_S38002","YBS","Card_S38003","NOT FRAUDULENT",0,"136","NCR",5885.000000,"FF","Wall","NBS","Wakefield","Yorkshire and Humberside","1. Sunday","10","2. Morning (4am to midday)"
"ATM_S38004","NWST","Card_S38005","NOT FRAUDULENT",0,"216","SNI",,"FF","Lobby","NBS","Chelmsford","South East","3. Tuesday","16","3. Afternoon (1pm to 5pm)"
"ATM_S38006","BARC","Card_S38007","NOT FRAUDULENT",0,"154","SNI",,"FF","Lobby","NBS","Oxford","South East","2. Monday","21","4. Evening (6pm to 10pm)"
"ATM_S38008","HAFX","Card_S38009","NOT FRAUDULENT",0,"114","SNI",,"FF","Lobby","NBS","Bromley","South East","4. Wednesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S38010","SAIN","Card_S38011","INTERCEPT",1,"126","SNI",,"FF","Lobby","NBS","Bournemouth","South West","6. Friday","12","2. Morning (4am to midday)"
"ATM_S38069","HSBC","Card_S38070","NOT FRAUDULENT",0,"356","NCR",5874.000000,"FF","Lobby","NBS","Manchester","North West","4. Wednesday","12","2. Morning (4am to midday)"
"ATM_S38095","HSBC","Card_S38096","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"756","NCR",5884.000000,"FF","Wall","CLYD","London SW","South East","2. Monday","0","1. Late at Night (11pm - 3am)"
"ATM_S38095","NWST","Card_S38097","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"716","NCR",5884.000000,"FF","Wall","CLYD","London SW","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S38095","RBS","Card_S38098","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"A48","NCR",5884.000000,"FF","Wall","CLYD","London SW","South East","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S38095","LLDS","Card_S38099","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"C60","NCR",5884.000000,"FF","Wall","CLYD","London SW","South East","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S38095","LLDS","Card_S38100","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"860","NCR",5884.000000,"FF","Wall","CLYD","London SW","South East","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S38095","NBS","Card_S38101","NOT FRAUDULENT",0,"100","NCR",5884.000000,"FF","Wall","CLYD","London SW","South East","4. Wednesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S38095","ANPC","Card_S38102","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"106","NCR",5884.000000,"FF","Wall","CLYD","London SW","South East","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S38103","HAFX","Card_S38104","NOT FRAUDULENT",0,"614","N/A",,"FF","Wall","CLYD","Glasgow","Scotland","4. Wednesday","11","2. Morning (4am to midday)"
"ATM_S38105","NWST","Card_S38106","INTERCEPT",1,"716","N/A",,"FF","Wall","CLYD","Glasgow","Scotland","6. Friday","9","2. Morning (4am to midday)"
"ATM_S38105","BOS","Card_S38107","NOT FRAUDULENT",0,"A28","N/A",,"FF","Wall","CLYD","Glasgow","Scotland","5. Thursday","8","2. Morning (4am to midday)"
"ATM_S38108","LLDS","Card_S38109","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"A58","N/A",,"FF","Wall","CLYD","Aberdeen","Scotland","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S38108","LLDS","Card_S38110","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"E58","N/A",,"FF","Wall","CLYD","Aberdeen","Scotland","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S38108","LLDS","Card_S38111","NOT FRAUDULENT",0,"F60","N/A",,"FF","Wall","CLYD","Aberdeen","Scotland","1. Sunday","15","3. Afternoon (1pm to 5pm)"
"ATM_S38112","ALEI","Card_S38113","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"404","NCR",5684.000000,"FF","Wall","CLYD","Aberdeen","Scotland","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S38112","LLDS","Card_S38114","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"B60","NCR",5684.000000,"FF","Wall","CLYD","Aberdeen","Scotland","7. Saturday","0","1. Late at Night (11pm - 3am)"
"ATM_S38115","BOS","Card_S38116","NOT FRAUDULENT",0,"828","NCR",5684.000000,"FF","Wall","CLYD","Aberdeen","Scotland","5. Thursday","12","2. Morning (4am to midday)"
"ATM_S38117","HAFX","Card_S38118","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"414","NCR",5684.000000,"FF","Wall","CLYD","Aberdeen","Scotland","2. Monday","23","1. Late at Night (11pm - 3am)"
"ATM_S38117","LLDS","Card_S38119","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"258","NCR",5684.000000,"FF","Wall","CLYD","Aberdeen","Scotland","5. Thursday","23","1. Late at Night (11pm - 3am)"
"ATM_S38120","BOI","Card_S38121","INCORRECT PIN",1,"152","NCR",5884.000000,"FF","Convenience Store","CLYD","Aberdeen","Scotland","6. Friday","16","3. Afternoon (1pm to 5pm)"
"ATM_S38124","RBS","Card_S38125","INCORRECT PIN",1,"748","NCR",5684.000000,"FF","Wall","CLYD","Kilmarnock","Scotland","7. Saturday","16","3. Afternoon (1pm to 5pm)"
"ATM_S38126","BOS","Card_S38127","NOT FRAUDULENT",0,"528","NCR",5684.000000,"FF","Wall","CLYD","Carlisle","North","7. Saturday","21","4. Evening (6pm to 10pm)"
"ATM_S38128","HAFX","Card_S38129","INCORRECT PIN",1,"214","IBM",3624.000000,"FF","Wall","CLYD","Dundee","Scotland","7. Saturday","12","2. Morning (4am to midday)"
"ATM_S38130","LLDS","Card_S38131","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"760","NCR",5084.000000,"FF","Convenience Store","CLYD","Dundee","Scotland","4. Wednesday","0","1. Late at Night (11pm - 3am)"
"ATM_S38130","RBS","Card_S38132","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"648","NCR",5084.000000,"FF","Convenience Store","CLYD","Dundee","Scotland","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S38133","HAFX","Card_S38134","NOT FRAUDULENT",0,"A14","NCR",5884.000000,"FF","Convenience Store","CLYD","Dundee","Scotland","2. Monday","11","2. Morning (4am to midday)"
"ATM_S38133","LLDS","Card_S38135","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"A60","NCR",5884.000000,"FF","Convenience Store","CLYD","Dundee","Scotland","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S38133","BOS","Card_S38136","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"628","NCR",5884.000000,"FF","Convenience Store","CLYD","Dundee","Scotland","5. Thursday","0","1. Late at Night (11pm - 3am)"
"ATM_S38146","LLDS","Card_S38147","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"460","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","2. Monday","0","1. Late at Night (11pm - 3am)"
"ATM_S38146","LLDS","Card_S38148","NOT FRAUDULENT",0,"A58","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","2. Monday","8","2. Morning (4am to midday)"
"ATM_S38146","BOS","Card_S38149","NOT FRAUDULENT",0,"128","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","5. Thursday","13","3. Afternoon (1pm to 5pm)"
"ATM_S38146","RBS","Card_S38150","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"848","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","4. Wednesday","1","1. Late at Night (11pm - 3am)"
"ATM_S38146","LLDS","Card_S38151","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"560","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","6. Friday","0","1. Late at Night (11pm - 3am)"
"ATM_S38146","BOS","Card_S38152","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"628","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","1. Sunday","2","1. Late at Night (11pm - 3am)"
"ATM_S38146","BOS","Card_S38153","NOT FRAUDULENT",0,"428","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","3. Tuesday","13","3. Afternoon (1pm to 5pm)"
"ATM_S38146","BOS","Card_S38154","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"928","NCR",5884.000000,"FF","Wall","CLYD","Glasgow","Scotland","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S38158","RBS","Card_S38159","NOT FRAUDULENT",0,"948","NCR",5084.000000,"FF","Wall","CLYD","Glasgow","Scotland","2. Monday","9","2. Morning (4am to midday)"
"ATM_S38158","BOS","Card_S38160","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"128","NCR",5084.000000,"FF","Wall","CLYD","Glasgow","Scotland","4. Wednesday","23","1. Late at Night (11pm - 3am)"
"ATM_S38158","HSBC","Card_S38161","NOT FRAUDULENT",0,"356","NCR",5084.000000,"FF","Wall","CLYD","Glasgow","Scotland","1. Sunday","12","2. Morning (4am to midday)"
"ATM_S38164","BARC","Card_S38165","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"154","N/A",,"FF","Wall","CLYD","Glasgow","Scotland","6. Friday","1","1. Late at Night (11pm - 3am)"
"ATM_S38164","BOI","Card_S38166","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"152","N/A",,"FF","Wall","CLYD","Glasgow","Scotland","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S38164","BOS","Card_S38167","NOT FRAUDULENT",0,"428","N/A",,"FF","Wall","CLYD","Glasgow","Scotland","7. Saturday","11","2. Morning (4am to midday)"
"ATM_S38168","BOS","Card_S38169","NOT FRAUDULENT",0,"A28","NCR",5684.000000,"FF","Wall","CLYD","Glasgow","Scotland","3. Tuesday","0","1. Late at Night (11pm - 3am)"
"ATM_S38168","HAFX","Card_S38170","NOT FRAUDULENT",0,"214","NCR",5684.000000,"FF","Wall","CLYD","Glasgow","Scotland","1. Sunday","11","2. Morning (4am to midday)"
"ATM_S38173","HAFX","Card_S38174","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"514","NCR",5684.000000,"FF","Wall","CLYD","Glasgow","Scotland","1. Sunday","0","1. Late at Night (11pm - 3am)"
"ATM_S38173","RBS","Card_S38175","AT LEAST 2 TRANSACTIONS EITHER SIDE OF MIDNIGHT",1,"948","NCR",5684.000000,"FF","Wall","CLYD","Glasgow","Scotland","7. Saturday","23","1. Late at Night (11pm - 3am)"
